taxpayer_id,taxpayer_name,sector,region,annual_revenue_usd,late_filings_last_12m,fiscal_device_uptime_pct,vat_to_sales_ratio,outstanding_debt_zig,previous_audit_violations,prediction_score
ZIM-TEST-304895,Tendai Mutasa,Manufacturing,Masvingo,36395.02,2,74.33,0.1397,3394.78,0,0.0
ZIM-TEST-304896,Nomsa Dube,Retail,Masvingo,7093.24,2,88.02,0.113,489.45,0,0.0
ZIM-TEST-304897,Chipo Chigumba,Retail,Masvingo,48385.3,2,94.66,0.1436,4082.43,0,0.0
ZIM-TEST-304898,Blessing Zhou,Mining,Harare,61432.33,4,82.13,0.1237,23397.67,0,1.0
ZIM-TEST-304899,Kumbirai Chigumba,Mining,Harare,127753.81,1,98.61,0.1318,1007.39,0,0.0
ZIM-TEST-304900,Tendai Ndlovu,Agriculture,Masvingo,89141.09,2,77.47,0.1277,5868.63,0,0.0
ZIM-TEST-304901,Shingai Mutasa,Tourism,Bulawayo,54931.26,0,85.82,0.143,5078.56,0,0.0
ZIM-TEST-304902,Tatenda Gumbo,Services,Midlands,154132.22,2,91.74,0.1127,1386.47,0,0.0
ZIM-TEST-304903,Farai Musoni,Manufacturing,Manicaland,30021.67,4,80.7,0.1164,1353.06,0,2.0
ZIM-TEST-304904,Farai Sibanda,Manufacturing,Manicaland,16734.97,2,99.15,0.1594,8500.26,0,0.0
ZIM-TEST-304905,Blessing Ncube,Agriculture,Bulawayo,166476.85,2,98.31,0.1014,18322.23,0,0.0
ZIM-TEST-304906,Nyasha Ndlovu,Manufacturing,Midlands,137977.23,0,91.63,0.146,10316.43,0,0.0
ZIM-TEST-304907,Kumbirai Gara,Mining,Mash West,175694.38,2,80.18,0.1072,912.08,0,0.0
ZIM-TEST-304908,Tatenda Musoni,Agriculture,Midlands,66935.26,2,91.81,0.1067,130.33,0,0.0
ZIM-TEST-304909,Tendai Chigumba,Retail,Manicaland,7465.16,0,79.49,0.1088,9346.9,0,1.0
ZIM-TEST-304910,Ruvimbo Sibanda,Manufacturing,Mash West,46442.36,0,70.11,0.1398,18156.7,0,1.0
ZIM-TEST-304911,Chipo Marange,Services,Manicaland,165874.65,3,78.66,0.1169,9704.95,0,0.0
ZIM-TEST-304912,Kumbirai Musoni,Retail,Manicaland,244175.44,1,80.89,0.1211,2764.8,2,0.0
ZIM-TEST-304913,Kumbirai Mpofu,Manufacturing,Mash West,171502.13,0,93.31,0.1375,3656.6,0,0.0
ZIM-TEST-304914,Kumbirai Gara,Retail,Manicaland,53874.89,1,87.13,0.1201,2754.87,0,0.0
ZIM-TEST-304915,Farai Ndlovu,Agriculture,Manicaland,70625.21,1,89.32,0.1421,3882.94,0,0.0
ZIM-TEST-304916,Thandiwe Sibanda,Mining,Masvingo,74009.09,5,89.21,0.1562,5540.24,0,3.0
ZIM-TEST-304917,Takudzwa Mutasa,Manufacturing,Midlands,33555.08,1,75.29,0.123,23952.84,1,0.0
ZIM-TEST-304918,Takudzwa Mutasa,Mining,Masvingo,106739.03,1,75.09,0.1311,12999.6,0,0.0
ZIM-TEST-304919,Thandiwe Moyo,Retail,Harare,82204.85,2,89.19,0.133,10609.84,1,0.0
ZIM-TEST-304920,Shingai Gara,Mining,Masvingo,190134.25,4,84.63,0.1363,11414.25,0,3.0
ZIM-TEST-304921,Thandiwe Marange,Mining,Masvingo,6688.35,1,75.85,0.137,2372.6,3,0.0
ZIM-TEST-304922,Nomsa Musoni,Mining,Mash West,123933.42,1,95.62,0.1391,27608.13,2,0.0
ZIM-TEST-304923,Tatenda Marange,Services,Masvingo,34858.94,2,99.78,0.1175,8607.14,1,0.0
ZIM-TEST-304924,Shingai Moyo,Tourism,Bulawayo,86219.63,1,84.98,0.1043,13721.98,0,0.0
ZIM-TEST-304925,Shingai Marange,Agriculture,Harare,212353.04,3,73.95,0.1523,936.11,0,0.0
ZIM-TEST-304926,Chipo Chigumba,Agriculture,Manicaland,23055.34,0,74.03,0.1049,2354.53,0,0.0
ZIM-TEST-304927,Sekai Ndlovu,Manufacturing,Bulawayo,58308.06,2,90.26,0.1518,6176.95,0,0.0
ZIM-TEST-304928,Tendai Mpofu,Retail,Mash West,20970.94,0,82.52,0.1103,14538.04,0,0.0
ZIM-TEST-304929,Blessing Marange,Retail,Masvingo,135221.6,2,95.6,0.1575,1666.96,1,0.0
ZIM-TEST-304930,Takudzwa Chigumba,Manufacturing,Harare,44529.49,3,91.52,0.1391,5382.23,0,0.0
ZIM-TEST-304931,Munyaradzi Gara,Services,Mash West,65904.45,0,98.01,0.1085,1057.44,1,0.0
ZIM-TEST-304932,Blessing Musoni,Mining,Midlands,106787.25,1,97.48,0.1127,10291.63,0,1.0
ZIM-TEST-304933,Munyaradzi Mutasa,Retail,Bulawayo,46286.61,2,93.75,0.1454,4730.17,0,0.0
ZIM-TEST-304934,Takudzwa Ncube,Manufacturing,Bulawayo,87313.48,1,94.76,0.1456,3109.16,0,0.0
ZIM-TEST-304935,Tinashe Sibanda,Manufacturing,Manicaland,109859.95,2,82.89,0.1363,589.09,0,0.0
ZIM-TEST-304936,Nomsa Marange,Agriculture,Bulawayo,254771.62,2,84.73,0.1437,16763.95,0,0.0
ZIM-TEST-304937,Tendai Mpofu,Mining,Mash West,169401.22,4,77.85,0.1192,3655.13,3,10.0
ZIM-TEST-304938,Munyaradzi Mutasa,Mining,Harare,48523.71,0,91.03,0.108,2621.26,0,0.0
ZIM-TEST-304939,Takudzwa Gara,Agriculture,Midlands,80040.47,2,88.33,0.1232,4144.01,1,0.0
ZIM-TEST-304940,Takudzwa Mapfumo,Tourism,Masvingo,53078.96,2,91.37,0.1244,716.88,2,0.0
ZIM-TEST-304941,Nomsa Dube,Services,Manicaland,35072.09,0,73.61,0.1363,4497.91,1,1.0
ZIM-TEST-304942,Sekai Mapfumo,Tourism,Masvingo,43239.32,0,73.89,0.1317,5860.96,1,0.0
ZIM-TEST-304943,Takudzwa Chigumba,Retail,Bulawayo,41944.19,2,91.34,0.1417,12476.06,0,0.0
ZIM-TEST-304944,Shingai Ncube,Agriculture,Manicaland,109074.37,2,87.19,0.1011,306.97,0,0.0
ZIM-TEST-304945,Shingai Musoni,Tourism,Midlands,24643.34,3,81.47,0.1078,2542.14,2,0.0
ZIM-TEST-304946,Kumbirai Zhou,Mining,Masvingo,11810.6,1,80.23,0.1299,7405.7,0,0.0
ZIM-TEST-304947,Tinashe Sibanda,Tourism,Bulawayo,15692.7,3,87.15,0.1567,12888.18,2,0.0
ZIM-TEST-304948,Shingai Marange,Manufacturing,Manicaland,78510.6,1,78.76,0.1188,1488.2,0,0.0
ZIM-TEST-304949,Ruvimbo Ndlovu,Retail,Bulawayo,132860.07,2,81.84,0.1514,3290.28,0,0.0
ZIM-TEST-304950,Kumbirai Dube,Mining,Harare,166771.45,3,97.9,0.1549,5937.99,0,0.0
ZIM-TEST-304951,Tendai Musoni,Services,Mash West,110886.79,1,99.4,0.1043,10814.58,0,0.0
ZIM-TEST-304952,Chipo Sibanda,Agriculture,Masvingo,12019.95,1,86.19,0.1473,2416.43,1,0.0
ZIM-TEST-304953,Takudzwa Mpofu,Retail,Bulawayo,67314.38,3,86.7,0.1122,24566.81,2,0.0
ZIM-TEST-304954,Nomsa Dube,Services,Mash West,62035.97,2,77.97,0.1073,13139.84,0,0.0
ZIM-TEST-304955,Sekai Gumbo,Retail,Bulawayo,96415.85,0,95.96,0.1194,23831.72,0,0.0
ZIM-TEST-304956,Tendai Mpofu,Tourism,Mash West,67822.72,2,82.18,0.1286,9166.05,0,0.0
ZIM-TEST-304957,Tinashe Chirau,Tourism,Manicaland,162109.35,1,97.63,0.1109,2317.59,0,0.0
ZIM-TEST-304958,Blessing Moyo,Mining,Harare,85723.64,0,90.03,0.1377,12298.61,0,0.0
ZIM-TEST-304959,Takudzwa Marange,Agriculture,Manicaland,136993.15,2,74.88,0.1312,2609.26,0,0.0
ZIM-TEST-304960,Ruvimbo Ncube,Mining,Mash West,111173.59,0,88.46,0.1406,4848.97,0,0.0
ZIM-TEST-304961,Nomsa Dube,Mining,Mash West,143386.33,0,95.42,0.1095,6072.58,0,0.0
ZIM-TEST-304962,Blessing Ncube,Services,Bulawayo,53560.17,4,83.14,0.1368,2384.42,0,0.0
ZIM-TEST-304963,Takudzwa Moyo,Tourism,Mash West,271618.73,4,82.87,0.1358,6274.8,0,1.0
ZIM-TEST-304964,Nyasha Chirau,Services,Masvingo,74979.42,2,76.58,0.1278,6486.98,0,0.0
ZIM-TEST-304965,Tinashe Chigumba,Mining,Midlands,111672.99,2,95.63,0.1104,5256.64,1,0.0
ZIM-TEST-304966,Tinashe Dube,Tourism,Bulawayo,31680.63,0,90.37,0.1537,4379.06,0,0.0
ZIM-TEST-304967,Kumbirai Ncube,Mining,Midlands,26025.24,1,98.77,0.114,2224.03,0,0.0
ZIM-TEST-304968,Ruvimbo Ncube,Services,Harare,74991.7,1,83.25,0.1076,27708.91,0,0.0
ZIM-TEST-304969,Thandiwe Sibanda,Mining,Harare,117564.51,1,73.63,0.1148,27393.01,1,0.0
ZIM-TEST-304970,Munyaradzi Marange,Manufacturing,Harare,59302.83,2,96.56,0.1555,7394.33,1,0.0
ZIM-TEST-304971,Farai Mpofu,Retail,Bulawayo,216870.02,0,72.42,0.1541,22694.82,1,0.0
ZIM-TEST-304972,Ruvimbo Sibanda,Services,Midlands,33064.62,3,91.52,0.1473,2755.83,0,0.0
ZIM-TEST-304973,Nyasha Mutasa,Mining,Bulawayo,45839.32,7,79.01,0.1242,1727.99,0,65.0
ZIM-TEST-304974,Blessing Mpofu,Mining,Midlands,114613.43,3,99.83,0.153,482.12,1,0.0
ZIM-TEST-304975,Ruvimbo Gara,Services,Bulawayo,287375.83,4,86.74,0.1319,24240.15,0,3.0
ZIM-TEST-304976,Tinashe Moyo,Agriculture,Masvingo,62840.79,0,81.58,0.158,12007.88,1,0.0
ZIM-TEST-304977,Sekai Zhou,Agriculture,Harare,115819.12,1,74.23,0.1104,894.13,0,0.0
ZIM-TEST-304978,Tinashe Chirau,Retail,Manicaland,68396.29,1,74.31,0.1403,4774.32,1,0.0
ZIM-TEST-304979,Munyaradzi Ndlovu,Tourism,Harare,163132.26,0,73.26,0.1556,12653.33,3,0.0
ZIM-TEST-304980,Tendai Dube,Manufacturing,Midlands,53930.38,5,88.05,0.1171,27147.98,0,9.0
ZIM-TEST-304981,Blessing Chirau,Mining,Mash West,31664.48,0,71.12,0.1182,456.54,1,2.0
ZIM-TEST-304982,Farai Mpofu,Retail,Midlands,57934.21,1,87.45,0.1418,980.64,0,0.0
ZIM-TEST-304983,Sekai Ncube,Retail,Bulawayo,89716.78,2,74.86,0.1518,8441.47,0,2.0
ZIM-TEST-304984,Tendai Chirau,Services,Midlands,90006.91,0,83.04,0.1041,33959.16,0,0.0
ZIM-TEST-304985,Nomsa Musoni,Agriculture,Bulawayo,217232.83,0,87.04,0.1274,12529.76,0,0.0
ZIM-TEST-304986,Munyaradzi Sibanda,Tourism,Harare,114498.43,0,79.14,0.1237,404.32,0,0.0
ZIM-TEST-304987,Munyaradzi Musoni,Mining,Midlands,60399.51,4,82.9,0.136,2185.66,0,3.0
ZIM-TEST-304988,Tendai Gumbo,Agriculture,Midlands,84612.88,3,91.16,0.1217,3115.69,0,0.0
ZIM-TEST-304989,Tendai Musoni,Agriculture,Harare,16519.27,0,75.44,0.1165,492.19,0,0.0
ZIM-TEST-304990,Tatenda Mapfumo,Manufacturing,Harare,58496.17,0,76.36,0.1376,1320.67,0,0.0
ZIM-TEST-304991,Sekai Marange,Retail,Midlands,98207.02,2,77.03,0.1068,3745.45,0,0.0
ZIM-TEST-304992,Blessing Chirau,Agriculture,Bulawayo,55435.1,4,89.9,0.1211,10958.3,1,0.0
ZIM-TEST-304993,Tinashe Chirau,Services,Midlands,88178.43,0,91.75,0.152,1634.77,1,0.0
ZIM-TEST-304994,Blessing Zhou,Tourism,Midlands,49315.88,1,77.62,0.1471,113.51,0,0.0
ZIM-TEST-304995,Nyasha Musoni,Retail,Mash West,41983.73,2,88.94,0.1047,3765.63,0,0.0
ZIM-TEST-304996,Tendai Moyo,Mining,Bulawayo,253109.4,1,83.88,0.1459,4416.35,0,0.0
ZIM-TEST-304997,Ruvimbo Ncube,Agriculture,Manicaland,88144.82,1,85.21,0.13,7066.86,1,0.0
ZIM-TEST-304998,Kumbirai Gara,Agriculture,Harare,88359.54,2,88.76,0.158,1840.34,2,0.0
ZIM-TEST-304999,Munyaradzi Chirau,Services,Harare,96746.68,0,97.1,0.1229,920.92,0,0.0
ZIM-TEST-305000,Tendai Gumbo,Agriculture,Harare,49764.24,5,73.78,0.1332,3488.99,0,93.0
ZIM-TEST-305001,Ruvimbo Ndlovu,Services,Bulawayo,106068.44,1,95.65,0.102,142.99,0,0.0
ZIM-TEST-305002,Munyaradzi Musoni,Retail,Midlands,63440.25,2,78.64,0.1229,4236.64,1,0.0
ZIM-TEST-305003,Nomsa Dube,Mining,Manicaland,40142.57,0,91.17,0.1458,11854.9,0,0.0
ZIM-TEST-305004,Munyaradzi Dube,Mining,Manicaland,59645.71,2,77.53,0.1555,4914.83,0,0.0
ZIM-TEST-305005,Kumbirai Musoni,Manufacturing,Mash West,82293.11,0,98.12,0.1294,17485.46,0,0.0
ZIM-TEST-305006,Kumbirai Chirau,Manufacturing,Manicaland,72477.07,1,83.36,0.1522,2695.27,2,0.0
ZIM-TEST-305007,Kumbirai Moyo,Agriculture,Bulawayo,96504.09,3,86.74,0.1241,10602.63,0,0.0
ZIM-TEST-305008,Munyaradzi Zhou,Mining,Mash West,112788.13,1,99.75,0.1171,228.66,0,0.0
ZIM-TEST-305009,Takudzwa Zhou,Manufacturing,Harare,82864.45,1,87.58,0.1543,6130.08,1,0.0
ZIM-TEST-305010,Chipo Sibanda,Agriculture,Harare,16835.55,1,75.39,0.1278,6168.56,1,0.0
ZIM-TEST-305011,Shingai Sibanda,Tourism,Manicaland,59604.98,2,74.4,0.1459,2838.28,0,0.0
ZIM-TEST-305012,Thandiwe Gumbo,Mining,Mash West,8521.87,3,97.3,0.1556,2212.62,2,0.0
ZIM-TEST-305013,Tatenda Mapfumo,Agriculture,Mash West,147197.36,2,93.27,0.1163,3234.62,0,0.0
ZIM-TEST-305014,Shingai Chigumba,Agriculture,Midlands,146240.45,3,85.89,0.1335,25349.82,0,0.0
ZIM-TEST-305015,Shingai Sibanda,Agriculture,Bulawayo,66842.25,1,82.42,0.1455,28195.52,0,0.0
ZIM-TEST-305016,Tendai Ndlovu,Tourism,Mash West,65808.76,2,85.56,0.1498,184.09,0,0.0
ZIM-TEST-305017,Kumbirai Gumbo,Mining,Mash West,44282.92,2,78.41,0.1325,4464.26,0,0.0
ZIM-TEST-305018,Tinashe Mapfumo,Tourism,Masvingo,57629.77,0,84.03,0.1526,349.02,1,0.0
ZIM-TEST-305019,Nomsa Mapfumo,Tourism,Manicaland,88368.86,0,94.52,0.1023,8647.39,1,0.0
ZIM-TEST-305020,Tinashe Chirau,Mining,Bulawayo,54980.4,1,72.72,0.1111,1078.49,1,0.0
ZIM-TEST-305021,Tendai Mpofu,Mining,Midlands,160451.25,0,91.93,0.1075,7370.97,0,0.0
ZIM-TEST-305022,Chipo Chigumba,Services,Harare,216813.58,0,86.9,0.1427,2771.51,0,0.0
ZIM-TEST-305023,Takudzwa Chigumba,Manufacturing,Manicaland,68946.86,1,91.98,0.1343,6915.43,0,0.0
ZIM-TEST-305024,Blessing Marange,Retail,Masvingo,100486.21,2,73.63,0.1596,5868.53,0,1.0
ZIM-TEST-305025,Sekai Mutasa,Tourism,Mash West,11797.76,1,95.73,0.1438,1058.23,0,0.0
ZIM-TEST-305026,Kumbirai Dube,Mining,Masvingo,20235.29,4,77.88,0.1059,502.17,0,8.0
ZIM-TEST-305027,Sekai Sibanda,Manufacturing,Manicaland,195964.12,1,96.67,0.117,12050.84,0,0.0
ZIM-TEST-305028,Shingai Sibanda,Manufacturing,Masvingo,11646.94,2,81.57,0.1173,25151.89,1,0.0
ZIM-TEST-305029,Blessing Zhou,Services,Masvingo,102608.07,0,88.28,0.1343,14813.41,0,0.0
ZIM-TEST-305030,Sekai Gara,Retail,Harare,181559.46,2,84.96,0.1256,10473.9,3,0.0
ZIM-TEST-305031,Thandiwe Ndlovu,Retail,Masvingo,125124.25,0,81.14,0.1479,4678.63,0,0.0
ZIM-TEST-305032,Nomsa Chirau,Agriculture,Mash West,58937.42,1,94.81,0.1338,7851.27,0,0.0
ZIM-TEST-305033,Blessing Gumbo,Manufacturing,Masvingo,110217.54,4,89.45,0.151,2539.57,1,3.0
ZIM-TEST-305034,Nomsa Gumbo,Manufacturing,Midlands,127305.93,1,89.61,0.1452,8110.47,0,0.0
ZIM-TEST-305035,Ruvimbo Ndlovu,Services,Manicaland,218664.96,2,86.75,0.1444,7329.82,0,0.0
ZIM-TEST-305036,Sekai Moyo,Mining,Manicaland,69069.7,1,92.93,0.1156,19128.56,0,0.0
ZIM-TEST-305037,Munyaradzi Chirau,Tourism,Mash West,44835.0,4,72.71,0.1133,16656.65,0,88.0
ZIM-TEST-305038,Nyasha Marange,Services,Harare,70916.73,0,94.64,0.1048,2632.66,1,0.0
ZIM-TEST-305039,Shingai Sibanda,Agriculture,Bulawayo,61609.2,1,81.66,0.1101,2755.1,0,0.0
ZIM-TEST-305040,Tendai Moyo,Services,Mash West,73932.66,1,91.92,0.1362,4457.91,1,0.0
ZIM-TEST-305041,Sekai Marange,Retail,Harare,144834.05,0,71.02,0.1232,14340.08,0,0.0
ZIM-TEST-305042,Takudzwa Moyo,Retail,Harare,109676.9,2,74.1,0.1048,2625.43,0,0.0
ZIM-TEST-305043,Thandiwe Chigumba,Tourism,Manicaland,149805.33,1,80.51,0.1276,8333.87,0,0.0
ZIM-TEST-305044,Tendai Gara,Services,Mash West,81953.61,0,98.19,0.1474,743.71,1,0.0
ZIM-TEST-305045,Ruvimbo Mapfumo,Agriculture,Bulawayo,253073.17,4,70.11,0.1496,723.59,0,87.0
ZIM-TEST-305046,Nomsa Sibanda,Services,Harare,56789.72,2,74.22,0.1423,11002.46,0,0.0
ZIM-TEST-305047,Farai Ncube,Retail,Harare,122326.71,1,71.7,0.1311,10493.74,0,1.0
ZIM-TEST-305048,Shingai Mapfumo,Mining,Harare,99398.66,2,77.48,0.1444,8536.04,0,1.0
ZIM-TEST-305049,Nyasha Gara,Tourism,Mash West,78665.3,1,93.54,0.1322,1185.3,0,0.0
ZIM-TEST-305050,Tinashe Mapfumo,Retail,Midlands,158784.54,1,73.3,0.1446,7718.05,0,0.0
ZIM-TEST-305051,Tinashe Gumbo,Agriculture,Harare,56324.31,1,89.21,0.1071,2633.2,0,0.0
ZIM-TEST-305052,Takudzwa Gara,Mining,Bulawayo,53815.06,1,81.7,0.1222,721.22,0,0.0
ZIM-TEST-305053,Kumbirai Marange,Mining,Harare,32365.31,0,89.36,0.1175,4002.63,0,0.0
ZIM-TEST-305054,Munyaradzi Chirau,Services,Manicaland,145828.45,2,87.27,0.1491,7428.21,0,0.0
ZIM-TEST-305055,Shingai Mutasa,Mining,Midlands,47719.71,1,72.41,0.1121,5671.1,0,0.0
ZIM-TEST-305056,Nomsa Chirau,Services,Midlands,85830.27,3,78.55,0.1135,15289.46,1,1.0
ZIM-TEST-305057,Tatenda Ncube,Manufacturing,Midlands,14525.81,3,93.69,0.1026,5005.22,0,0.0
ZIM-TEST-305058,Thandiwe Zhou,Mining,Bulawayo,100824.41,0,73.9,0.1115,4802.12,0,0.0
ZIM-TEST-305059,Ruvimbo Mpofu,Retail,Midlands,56722.21,3,73.28,0.1396,4812.69,0,1.0
ZIM-TEST-305060,Blessing Chirau,Mining,Midlands,93467.11,2,77.27,0.1548,19072.38,1,0.0
ZIM-TEST-305061,Tendai Marange,Services,Masvingo,232358.33,1,74.64,0.1064,41738.29,0,1.0
ZIM-TEST-305062,Nyasha Dube,Tourism,Bulawayo,71047.36,2,83.08,0.1109,6295.77,1,0.0
ZIM-TEST-305063,Kumbirai Moyo,Retail,Harare,251054.42,4,78.46,0.1598,520.56,0,10.0
ZIM-TEST-305064,Tinashe Musoni,Agriculture,Mash West,74767.44,1,85.5,0.1162,1810.17,0,0.0
ZIM-TEST-305065,Blessing Musoni,Retail,Midlands,35747.67,2,98.19,0.1112,4036.64,1,0.0
ZIM-TEST-305066,Takudzwa Musoni,Agriculture,Manicaland,28834.01,0,76.91,0.1465,707.61,0,0.0
ZIM-TEST-305067,Tinashe Musoni,Services,Midlands,102140.6,2,83.57,0.1014,6462.8,0,0.0
ZIM-TEST-305068,Tendai Gara,Manufacturing,Masvingo,34573.93,2,97.29,0.1309,30031.02,1,0.0
ZIM-TEST-305069,Farai Marange,Manufacturing,Midlands,106426.96,1,87.03,0.1203,761.85,0,0.0
ZIM-TEST-305070,Chipo Chigumba,Retail,Bulawayo,114472.28,0,82.0,0.1173,1812.93,1,0.0
ZIM-TEST-305071,Thandiwe Dube,Tourism,Masvingo,134886.63,1,87.1,0.1354,1830.29,0,0.0
ZIM-TEST-305072,Thandiwe Ncube,Mining,Harare,67149.02,0,84.86,0.1373,2281.59,1,0.0
ZIM-TEST-305073,Shingai Dube,Services,Manicaland,12835.37,2,77.91,0.1086,4296.2,0,0.0
ZIM-TEST-305074,Thandiwe Gara,Agriculture,Harare,124881.14,1,95.19,0.1549,4804.59,0,0.0
ZIM-TEST-305075,Nyasha Ncube,Mining,Manicaland,202217.05,1,96.44,0.1049,54159.71,1,0.0
ZIM-TEST-305076,Tendai Chigumba,Manufacturing,Mash West,225550.99,1,70.53,0.152,10614.89,0,1.0
ZIM-TEST-305077,Tendai Ndlovu,Tourism,Masvingo,62592.91,0,83.15,0.1215,3559.63,0,0.0
ZIM-TEST-305078,Munyaradzi Gumbo,Services,Manicaland,73212.71,0,90.51,0.1067,36484.8,0,0.0
ZIM-TEST-305079,Chipo Moyo,Services,Midlands,99866.6,1,87.74,0.1585,17987.73,1,0.0
ZIM-TEST-305080,Tinashe Sibanda,Tourism,Manicaland,156373.4,2,89.77,0.1521,20233.45,0,0.0
ZIM-TEST-305081,Tinashe Musoni,Agriculture,Bulawayo,64624.26,3,85.83,0.1465,1476.45,3,0.0
ZIM-TEST-305082,Shingai Mapfumo,Manufacturing,Manicaland,91580.89,1,91.71,0.1111,10646.53,1,0.0
ZIM-TEST-305083,Kumbirai Ndlovu,Services,Masvingo,127909.06,3,83.05,0.1163,47819.8,0,0.0
ZIM-TEST-305084,Chipo Musoni,Retail,Manicaland,59745.27,0,89.21,0.1587,2749.45,0,0.0
ZIM-TEST-305085,Nomsa Chigumba,Agriculture,Masvingo,15193.59,5,94.83,0.1434,10966.53,0,5.0
ZIM-TEST-305086,Kumbirai Mutasa,Mining,Midlands,132083.3,5,92.42,0.1566,3014.93,0,5.0
ZIM-TEST-305087,Kumbirai Dube,Services,Masvingo,118602.22,2,87.35,0.1493,885.31,3,0.0
ZIM-TEST-305088,Ruvimbo Mpofu,Agriculture,Masvingo,111644.76,3,75.99,0.1069,14584.85,0,2.0
ZIM-TEST-305089,Tinashe Musoni,Services,Mash West,31424.96,0,77.6,0.1447,2639.95,0,0.0
ZIM-TEST-305090,Tendai Marange,Services,Masvingo,64689.87,2,99.54,0.1435,2847.13,0,0.0
ZIM-TEST-305091,Nyasha Zhou,Agriculture,Bulawayo,17000.48,1,75.07,0.1491,1821.07,0,0.0
ZIM-TEST-305092,Tendai Chigumba,Tourism,Midlands,63782.32,2,97.43,0.1486,19758.13,0,1.0
ZIM-TEST-305093,Sekai Chirau,Tourism,Midlands,57445.95,0,77.0,0.1267,16424.36,0,0.0
ZIM-TEST-305094,Nomsa Gara,Tourism,Manicaland,20296.02,2,89.18,0.1341,4710.86,2,0.0
ZIM-TEST-305095,Ruvimbo Zhou,Agriculture,Mash West,23250.41,2,93.14,0.13,5317.76,1,0.0
ZIM-TEST-305096,Tendai Ncube,Agriculture,Manicaland,23092.45,1,83.85,0.1161,6380.02,0,0.0
ZIM-TEST-305097,Tendai Chigumba,Tourism,Harare,168499.26,0,89.07,0.1141,5713.93,0,0.0
ZIM-TEST-305098,Farai Ndlovu,Retail,Midlands,173849.75,1,71.37,0.1054,948.32,1,4.0
ZIM-TEST-305099,Sekai Musoni,Manufacturing,Manicaland,59332.03,0,72.27,0.137,5771.83,0,0.0
ZIM-TEST-305100,Shingai Gumbo,Services,Harare,90107.54,2,75.37,0.1291,18578.99,0,0.0
ZIM-TEST-305101,Munyaradzi Ndlovu,Manufacturing,Masvingo,49032.72,1,91.9,0.1281,399.38,0,0.0
ZIM-TEST-305102,Nomsa Mapfumo,Agriculture,Bulawayo,115198.98,0,75.6,0.1268,22730.96,0,0.0
ZIM-TEST-305103,Takudzwa Sibanda,Mining,Midlands,116947.72,3,72.76,0.1226,1067.71,0,1.0
ZIM-TEST-305104,Tendai Gara,Services,Mash West,130398.99,1,72.82,0.1285,3387.21,0,1.0
ZIM-TEST-305105,Takudzwa Chirau,Tourism,Masvingo,72840.48,2,72.93,0.1296,5671.72,0,1.0
ZIM-TEST-305106,Tendai Dube,Agriculture,Harare,79401.24,1,81.41,0.1358,19210.22,2,0.0
ZIM-TEST-305107,Tatenda Ncube,Services,Midlands,71991.78,0,78.09,0.1301,9149.93,3,0.0
ZIM-TEST-305108,Farai Marange,Retail,Harare,28783.96,1,73.31,0.141,11100.45,2,0.0
ZIM-TEST-305109,Tatenda Chigumba,Services,Mash West,130561.23,2,82.41,0.1174,290.22,3,0.0
ZIM-TEST-305110,Farai Dube,Retail,Midlands,12576.99,1,76.73,0.1529,25407.77,1,0.0
ZIM-TEST-305111,Tinashe Ndlovu,Manufacturing,Midlands,296086.72,2,71.66,0.1175,2362.67,1,3.0
ZIM-TEST-305112,Farai Ndlovu,Agriculture,Mash West,86159.71,2,72.11,0.1251,2795.18,0,0.0
ZIM-TEST-305113,Nomsa Mutasa,Manufacturing,Mash West,116361.57,3,79.22,0.1336,16089.34,2,0.0
ZIM-TEST-305114,Nomsa Dube,Agriculture,Bulawayo,39453.42,0,74.57,0.1011,2557.82,0,0.0
ZIM-TEST-305115,Sekai Chirau,Agriculture,Midlands,19359.95,1,78.33,0.1457,3356.3,0,0.0
ZIM-TEST-305116,Ruvimbo Ndlovu,Manufacturing,Mash West,37627.47,1,91.67,0.1108,1925.61,0,0.0
ZIM-TEST-305117,Takudzwa Mutasa,Tourism,Harare,210396.8,2,74.04,0.1242,7576.55,1,0.0
ZIM-TEST-305118,Thandiwe Gara,Mining,Bulawayo,57401.47,0,75.55,0.1316,12871.98,0,0.0
ZIM-TEST-305119,Chipo Mapfumo,Services,Manicaland,122989.86,0,94.84,0.1256,6989.6,0,0.0
ZIM-TEST-305120,Kumbirai Mapfumo,Agriculture,Mash West,9984.9,3,87.79,0.1061,5405.81,0,0.0
ZIM-TEST-305121,Nomsa Marange,Tourism,Masvingo,116101.13,0,85.22,0.1516,1243.62,1,0.0
ZIM-TEST-305122,Takudzwa Ndlovu,Agriculture,Manicaland,98350.16,2,82.83,0.1545,28553.28,0,0.0
ZIM-TEST-305123,Takudzwa Ncube,Services,Mash West,29558.55,0,84.31,0.1435,8253.97,1,0.0
ZIM-TEST-305124,Takudzwa Chirau,Services,Bulawayo,47956.21,2,82.1,0.1512,2124.78,1,0.0
ZIM-TEST-305125,Thandiwe Ndlovu,Services,Midlands,84618.55,2,95.96,0.1323,16228.83,0,0.0
ZIM-TEST-305126,Nomsa Marange,Retail,Mash West,35909.25,2,75.68,0.122,569.06,0,0.0
ZIM-TEST-305127,Nyasha Sibanda,Manufacturing,Harare,210641.77,1,92.19,0.1459,14987.33,1,0.0
ZIM-TEST-305128,Nomsa Ndlovu,Tourism,Midlands,44448.74,1,98.31,0.1393,2336.3,0,0.0
